datetime,NetPosUsd,NetUsdPnL,AbsVolume,Mid
2015.06.05T20:00:00.000,-4104495.75,2261.924711,12994835.26,1.111125
2015.06.05T21:00:00.000,-4044202.65,-837.3507228,5365028.7,1.11135
2015.06.07T22:00:00.000,-3556295.82,4751.491522,29199371.82,1.109955
2015.06.07T23:00:00.000,-3485831.61,-2841.53486,19144364.9,1.110845
2015.06.08T00:00:00.000,-3306339.39,1768.479327,11394073.61,1.110255
2015.06.08T01:00:00.000,89786.07,-610.7660237,29603961.15,1.10847
2015.06.08T02:00:00.000,2498058.505,176.0355205,31284555.68,1.109755
2015.06.08T03:00:00.000,1731724.8,543.9593451,7728523.765,1.11008
2015.06.08T04:00:00.000,2044356.86,644.9822475,8631373.62,1.11046
2015.06.08T05:00:00.000,2030094.54,175.4506314,2499669.55,1.110555
2015.06.08T06:00:00.000,1817449.18,2926.05645,36966285.89,1.11227
2015.06.08T07:00:00.000,2565845.325,2536.84016,25788477.11,1.113165
2015.06.08T08:00:00.000,3948492.08,9159.649642,76858890.93,1.116655
2015.06.08T09:00:00.000,-822931.8,-8870.50503,91243471.42,1.11207
2015.06.08T10:00:00.000,-833513.415,-516.7066355,19630360.81,1.112835
2015.06.08T11:00:00.000,-1094221.535,-336.7298446,8520629.46,1.113145
2015.06.08T12:00:00.000,-814468.3,-2207.770698,56457513.15,1.11571
2015.06.08T13:00:00.000,-638480.78,-1430.302782,57384352.52,1.11818
2015.06.08T14:00:00.000,-3137008,-1491.480775,53258227.9,1.12036
2015.06.08T15:00:00.000,-2816143.19,-877.1405529,9321156.31,1.12063
2015.06.08T16:00:00.000,-1675642.82,-4495.819404,53870613.23,1.123085
2015.06.08T17:00:00.000,-4567358.13,-268.6977379,10901421.68,1.123305
2015.06.08T18:00:00.000,-7558580.15,-14733.44034,71197739.82,1.126465
2015.06.08T19:00:00.000,-7576210.02,-7479.947113,24061429.26,1.12758
2015.06.08T20:00:00.000,-7574437.26,-7252.383168,23189915.28,1.12866
2015.06.08T21:00:00.000,-7351635.21,-3041.614696,9881709.15,1.12911
2015.06.08T22:00:00.000,-7393876.125,7418.730908,24295865.45,1.127975
2015.06.08T23:00:00.000,-7216231.805,-607.6833503,3641346.65,1.128065
2015.06.09T00:00:00.000,-6975675.68,294.9667145,314800.735,1.12802
2015.06.09T01:00:00.000,-5106659.715,218.8715251,5074621.835,1.128045
2015.06.09T02:00:00.000,-4424831.64,-16713.25612,86372042.2,1.13196
2015.06.09T03:00:00.000,-3018258.58,-573.5314794,7092021.04,1.13213
2015.06.09T04:00:00.000,-3920052.92,1653.614109,8989169.36,1.131655
2015.06.09T05:00:00.000,-2996191.185,1909.021821,11731951.72,1.131065
2015.06.09T06:00:00.000,-3428974.08,-8225.093507,62785985.76,1.13392
2015.06.09T07:00:00.000,-6186983.51,16994.32563,87451538.63,1.12963
2015.06.09T08:00:00.000,-2894024.265,6167.47442,3751527.665,1.129155
2015.06.09T09:00:00.000,-4767709.81,3398.06233,16014598.59,1.128185
2015.06.09T10:00:00.000,-3740363.645,4456.847352,22081515.54,1.126955
2015.06.09T11:00:00.000,-3045213.315,1407.363129,3673081.37,1.126605
2015.06.09T12:00:00.000,-3837216.51,9356.336881,50393823.07,1.123965
2015.06.09T13:00:00.000,-3164708.065,3600.371867,21178995.67,1.122635
2015.06.09T14:00:00.000,-3659999.095,-7301.851585,57324173.23,1.125115
2015.06.09T15:00:00.000,-3391145.16,2672.776222,14018656.93,1.124385
2015.06.09T16:00:00.000,-3905672.61,-11939.69418,83948053.76,1.128155
2015.06.09T17:00:00.000,-5292204.16,4709.027154,22796477.04,1.12696
2015.06.09T18:00:00.000,-9736137.18,-9276.311129,46191364.15,1.128435
2015.06.09T19:00:00.000,-10771003.32,3562.216145,2025951.99,1.12809
2015.06.09T20:00:00.000,-9271843.65,4989.15018,8329748.07,1.12755
2015.06.09T21:00:00.000,-9351018.88,-5856.390493,15547347.25,1.12826
2015.06.09T22:00:00.000,-9282567.84,5301.799353,12931088.04,1.12762
2015.06.09T23:00:00.000,-9289446.4,2141.524231,5321102.8,1.12736
2015.06.10T00:00:00.000,-10120652.17,-16266.71776,42282454.07,1.129285
2015.06.10T01:00:00.000,-9993989.65,-4403.696302,10783832.77,1.129775
2015.06.10T02:00:00.000,-10230952.69,7033.821446,16556857.49,1.128995
2015.06.10T03:00:00.000,-10222900.32,4665.783284,11088744.07,1.12848
2015.06.10T04:00:00.000,-10273161.55,2775.040479,6395596.29,1.128175
2015.06.10T05:00:00.000,-11970970.9,-13418.4519,31326775.25,1.12955
2015.06.10T06:00:00.000,-11839130.38,-13836.09509,29033429.72,1.130875
2015.06.10T07:00:00.000,-11609260.13,10635.4247,20246812.83,1.129855
2015.06.10T08:00:00.000,-11640070.76,-63644.33989,134301522.5,1.13606
2015.06.10T09:00:00.000,-11461011.84,42951.04009,90460604,1.13184
2015.06.10T10:00:00.000,-8361091.97,16020.69941,33902642.23,1.13003
2015.06.10T11:00:00.000,-5470047.425,2951.896139,6157888.235,1.129475
2015.06.10T12:00:00.000,-5649546.33,4366.490095,17050298.92,1.128555
2015.06.10T13:00:00.000,-4312451.66,-8853.258803,49093040.55,1.13069
2015.06.10T14:00:00.000,-2131358.285,-4827.882242,45078290.05,1.131895
2015.06.10T15:00:00.000,-3897050.28,1677.798268,29510657.86,1.130235
2015.06.10T16:00:00.000,4561062.27,-5622.329442,22029518.91,1.130655
2015.06.10T17:00:00.000,6435281.805,-53.39104576,3657141.045,1.130385
2015.06.10T18:00:00.000,7252988.685,5611.101188,22576885.55,1.131335
2015.06.10T19:00:00.000,-1888782.265,2282.912822,41322537.34,1.131685
2015.06.10T20:00:00.000,1195225.325,342.958326,44825963.17,1.132915
2015.06.10T21:00:00.000,1336220.2,-563.2308436,9118348.155,1.13239
2015.06.10T22:00:00.000,3855149.22,-1255.098476,8721292.48,1.13187
2015.06.10T23:00:00.000,6104633.625,2058.467832,13935026.65,1.132375
2015.06.11T00:00:00.000,5565601.79,-7272.367649,27859988.49,1.13099
2015.06.11T01:00:00.000,4197432.81,-3656.329015,15370471.37,1.130165
2015.06.11T02:00:00.000,4137355.95,-5854.31315,34027458.96,1.128575
2015.06.11T03:00:00.000,4992181.74,6627.236755,36991878.56,1.13022
2015.06.11T04:00:00.000,5267559.235,-397.0784493,1490589.255,1.130135
2015.06.11T05:00:00.000,7625729.28,-486.2855046,5172059.275,1.13024
2015.06.11T06:00:00.000,7178725.83,551.9301026,5598185.07,1.13033
2015.06.11T07:00:00.000,9341089.975,-3777.49841,3770658.675,1.129925
2015.06.11T08:00:00.000,11238649.17,-33446.46599,77227166.78,1.12623
2015.06.11T09:00:00.000,14744403.12,8352.911241,21533049.99,1.126645
2015.06.11T10:00:00.000,15735371.04,-809.4848441,2673940.915,1.12653
2015.06.11T11:00:00.000,16995967.8,1667.248063,5579611.2,1.12668
2015.06.11T12:00:00.000,-8816207.76,4757.83094,3946405.08,1.12337
2015.06.11T13:00:00.000,-22311620.51,-33541.94566,104866567.8,1.125315
2015.06.11T14:00:00.000,-24682182.66,49330.10386,27680236.61,1.122785
2015.06.11T15:00:00.000,-21140123.62,-8460.814821,24763369.88,1.12322
2015.06.11T16:00:00.000,-25397302.35,-5899.665638,15298279.15,1.123675
2015.06.11T17:00:00.000,-24137634.96,-7556.984777,16375793.11,1.12404
2015.06.11T18:00:00.000,-29940360.4,11204.25781,8212610.94,1.12355
2015.06.11T19:00:00.000,-26043031.98,-69927.02906,70992864.6,1.12638
2015.06.11T20:00:00.000,-25736742.9,-14728.79293,16122140.85,1.127025
2015.06.11T21:00:00.000,-18606891.84,24369.60408,7419882.75,1.12578
2015.06.11T22:00:00.000,-22376180.91,37587.30922,22710270.57,1.12381
2015.06.11T23:00:00.000,-23854502.56,-2157.353,7342594.37,1.12394
2015.06.12T00:00:00.000,-24073884.06,-13557.25018,17175294.34,1.12458
2015.06.12T01:00:00.000,-24319443.3,-14942.14443,16530799.71,1.125275
2015.06.12T02:00:00.000,-24210564.76,-1392.083865,2186348.71,1.12534
2015.06.12T03:00:00.000,-24096471.77,-4074.330941,4328272.85,1.12553
2015.06.12T04:00:00.000,-23954727.86,-4652.184761,5030893.255,1.125745
2015.06.12T05:00:00.000,-23175902.46,53413.88645,54967949.38,1.12319
2015.06.12T06:00:00.000,-23380760,-18360.98469,20313675.17,1.124075
2015.06.12T07:00:00.000,-23042403.72,44345.80931,44516510.13,1.12194
2015.06.12T08:00:00.000,-21113238.51,-4248.756843,6847352.91,1.12203
2015.06.12T09:00:00.000,-16934245.36,84029.17681,108368055.4,1.11674
2015.06.12T10:00:00.000,-17756650.13,-17009.39126,29771294.02,1.117825
2015.06.12T11:00:00.000,-18923309.34,-9263.778894,26203857.65,1.118465
2015.06.12T12:00:00.000,-19102369.24,-34712.4492,46463494.09,1.120505
2015.06.12T13:00:00.000,-16946448.14,-31586.67445,47731411.96,1.12243
2015.06.12T14:00:00.000,-17603991.97,-11787.47759,25542762.2,1.123205
2015.06.12T15:00:00.000,-15526246.1,-51165.08575,84543846.05,1.126805
2015.06.12T16:00:00.000,-16143454.95,-12952.91715,23596294.54,1.12773
2015.06.12T17:00:00.000,-16984205.68,4954.088578,5453438.025,1.127395
2015.06.12T18:00:00.000,-17226821.58,-4742.111281,7394874.195,1.127705
2015.06.12T19:00:00.000,-17180718.46,26930.7215,38529830.58,1.12594
2015.06.12T20:00:00.000,-17331545,7889.875699,10839289.7,1.125425
2015.06.12T21:00:00.000,-15832608.12,-14254.97368,22884197.42,1.126395
2015.06.14T22:00:00.000,-15785882.1,69165.10015,107822583.4,1.121475
2015.06.14T23:00:00.000,-16692600.96,-17924.45692,28268198.4,1.12272
2015.06.15T00:00:00.000,-16183484.1,4216.929965,5161093.8,1.12245
2015.06.15T01:00:00.000,-16288230.16,1860.332048,1679486.44,1.12232
2015.06.15T02:00:00.000,-16247717.96,26993.05053,39714046.47,1.120455
2015.06.15T03:00:00.000,-16249575.87,-5219.921778,7923756.195,1.120815
2015.06.15T04:00:00.000,-16114845.01,-13300.73689,20417003.31,1.121735
2015.06.15T05:00:00.000,-16470716.15,3045.975344,4188291.54,1.121525
2015.06.15T06:00:00.000,-16083191.4,33542.34033,50124159.41,1.11922
2015.06.15T07:00:00.000,-16816100.72,-52273.79841,80289333.94,1.122795
2015.06.15T08:00:00.000,-16216784.23,-9622.073085,16509452.54,1.123435
2015.06.15T09:00:00.000,-16026440.5,-5181.009151,10457373.95,1.123795
2015.06.15T10:00:00.000,-15929673.3,30377.85413,40992316.06,1.12165
2015.06.15T11:00:00.000,-12946001.34,-1855.304143,6708796.14,1.12174
2015.06.15T12:00:00.000,-13291233.25,6842.091933,10242251.69,1.12115
2015.06.15T13:00:00.000,-13561682.54,-15631.35996,29789233.05,1.12247
2015.06.15T14:00:00.000,-15735396.52,-10685.22311,22399200.85,1.123315
2015.06.15T15:00:00.000,-15600812.6,-27318.79114,46873286.6,1.125275
2015.06.15T16:00:00.000,-15180463.38,-17176.29732,29170231.17,1.126565
2015.06.15T17:00:00.000,-15275963.4,-22219.90976,36507165.29,1.12821
2015.06.15T18:00:00.000,-14992199.38,34590.74803,56588780.68,1.125625
2015.06.15T19:00:00.000,-14610097.72,-35115.636,59162716.48,1.12828
2015.06.15T20:00:00.000,-14576219.07,-1115.917252,1913721.08,1.128365
2015.06.15T21:00:00.000,-14238522.46,320.1348511,14619.3,1.12834
2015.06.15T22:00:00.000,-14322435.53,1817.554702,3103181.915,1.128195
2015.06.15T23:00:00.000,-14275301.12,6533.591828,11274589.51,1.12768
2015.06.16T00:00:00.000,-13973665.19,1676.81317,1505155.755,1.127545
2015.06.16T01:00:00.000,-14031869.32,1542.185119,2438593.445,1.12742
2015.06.16T02:00:00.000,-13962167.83,946.988374,1152493.265,1.127345
2015.06.16T03:00:00.000,-13845827.51,1370.64322,2251506.09,1.127235
2015.06.16T04:00:00.000,-13830555.04,-8397.909163,15952940.39,1.12792
2015.06.16T05:00:00.000,-14196266.43,-3604.362476,6819873.53,1.12821
2015.06.16T06:00:00.000,-14374913.4,2891.913751,4417258.48,1.127975
2015.06.16T07:00:00.000,-15999197.54,-51029.63311,85417862.71,1.131565
2015.06.16T08:00:00.000,-16522810.38,35998.98183,49929894.58,1.12907
2015.06.16T09:00:00.000,-14855594.94,48401.29572,54811808.12,1.125765
2015.06.16T10:00:00.000,-12860921.7,6268.585136,1239844.38,1.12519
2015.06.16T11:00:00.000,-12966143.63,1737.324284,2743999.815,1.125045
2015.06.16T12:00:00.000,-16603792.92,26664.80011,33440902.09,1.12332
2015.06.16T13:00:00.000,-17195604.62,745.519242,603668.125,1.123235
2015.06.16T14:00:00.000,-17314435.08,-18700.66058,29124567.51,1.12446
2015.06.16T15:00:00.000,-16487779.77,13825.69599,15448952.34,1.123605
2015.06.16T16:00:00.000,-11745931.57,376.018952,7959572.99,1.12369
2015.06.16T17:00:00.000,-11829746.14,-5187.638282,11985632.37,1.12418
2015.06.16T18:00:00.000,-11326154.72,6805.82169,13848968.01,1.123515
2015.06.16T19:00:00.000,-11452283.17,-4732.945607,11391641.82,1.123985
2015.06.16T20:00:00.000,-11399709.42,-267.8629611,820911.015,1.12401
2015.06.16T21:00:00.000,-10307529.74,-7969.020718,19277974.23,1.124785
2015.06.16T22:00:00.000,-10058697.23,2530.720296,5746375.905,1.124505
2015.06.16T23:00:00.000,-10049060.48,-1608.647549,3988068.39,1.124685
2015.06.17T00:00:00.000,-10155706.61,4661.758633,10055290.38,1.124165
2015.06.17T01:00:00.000,-10587868.28,-2689.774706,8125641.26,1.124455
2015.06.17T02:00:00.000,-10835891.94,-11729.45247,28452851.97,1.12569
2015.06.17T03:00:00.000,-10748170.1,3316.286692,7073274.795,1.125345
2015.06.17T04:00:00.000,-10701993.51,-7854.589216,19291528.07,1.12617
2015.06.17T05:00:00.000,-11449124.57,2732.024779,4890782.085,1.125885
2015.06.17T06:00:00.000,-10916184,10665.5464,23364338.58,1.1248
2015.06.17T07:00:00.000,-11155763.98,-11019.04911,28039677.52,1.125935
2015.06.17T08:00:00.000,-11132555.39,-10559.85985,30076555.15,1.127005
2015.06.17T09:00:00.000,-10588485.39,7409.956513,10707280.91,1.126195
2015.06.17T10:00:00.000,-10490573.28,-3514.063521,9054603.07,1.126565
2015.06.17T11:00:00.000,-10586634.24,12117.70014,27687656.27,1.12528
2015.06.17T12:00:00.000,-11448227.9,-15984.71848,37676152.6,1.126905
2015.06.17T13:00:00.000,-8561945.28,848.7538282,5784958.115,1.12672
2015.06.17T14:00:00.000,-9704783.88,-76.51347175,7976906.6,1.12676
2015.06.17T15:00:00.000,-11525365.8,31262.23688,67803313.8,1.12333
2015.06.17T16:00:00.000,-8317038.86,-10776.33295,28695141.9,1.12438
2015.06.17T17:00:00.000,-8609839.5,-15970.85325,48673920.92,1.1265
2015.06.17T18:00:00.000,-8302820.9,-427.4603301,2137224.08,1.12657
2015.06.17T19:00:00.000,-8072567.13,-48929.89984,149879756.4,1.13331
2015.06.17T20:00:00.000,-8144977.44,-6638.20092,20672433.81,1.13424
2015.06.17T21:00:00.000,-6902391.76,3582.376877,9066040.2,1.13377
2015.06.17T22:00:00.000,-8165268,-2199.682609,8686463.47,1.134065
2015.06.17T23:00:00.000,-8103537.475,-612.6956275,2158049.495,1.134155
2015.06.18T00:00:00.000,-7912949.46,-14861.46754,46992467.62,1.136265
2015.06.18T01:00:00.000,-7969517.22,282.4605525,90506.65,1.13623
2015.06.18T02:00:00.000,-10990117.34,6437.601111,13168249.66,1.13546
2015.06.18T03:00:00.000,-10711056.52,-5954.652857,14647655.42,1.13609
2015.06.18T04:00:00.000,-11320847.7,-789.4616903,2864935.6,1.136175
2015.06.18T05:00:00.000,-11368959.67,-3785.299243,8464025.165,1.136555
2015.06.18T06:00:00.000,-12134447.28,11853.37809,23799133.32,1.13544
2015.06.18T07:00:00.000,-13151670.2,8712.199189,15319041.62,1.134645
2015.06.18T08:00:00.000,-12751867.7,-37652.96149,76783398.58,1.13795
2015.06.18T09:00:00.000,-14101298.87,-3866.534135,21233998.26,1.138395
2015.06.18T10:00:00.000,-15437338.8,-44430.81664,88799488.94,1.141815
2015.06.18T11:00:00.000,-13047228.36,28947.1781,35823222.49,1.139695
2015.06.18T12:00:00.000,-13144826.7,-8546.328847,21252320.2,1.14045
2015.06.18T13:00:00.000,-11077656.98,11016.42039,57078.825,1.139325
2015.06.18T14:00:00.000,-11019162,-13326.57044,33838954.33,1.1407
2015.06.18T15:00:00.000,-8167431.675,5010.701082,406759.475,1.140225
2015.06.18T16:00:00.000,-8796158.49,-74.84457898,2913205.905,1.140285
2015.06.18T17:00:00.000,-8721161.46,22647.31918,64917605.79,1.137345
2015.06.18T18:00:00.000,-8433126.8,6063.670122,17366173.04,1.13654
2015.06.18T19:00:00.000,-7800060.1,-3934.842305,12267988.35,1.137035
2015.06.18T20:00:00.000,-8241948.225,-4082.009181,13223532.91,1.137605
2015.06.18T21:00:00.000,-8439959.9,12343.29491,36834715.04,1.13593
2015.06.18T22:00:00.000,-8737790.67,-6800.307768,20655211.25,1.136845
2015.06.18T23:00:00.000,-8909138.16,-3036.229239,9069933.25,1.13724
2015.06.19T00:00:00.000,-8878789.12,784.4411678,2139509.44,1.13714
2015.06.19T01:00:00.000,-8683410.08,-9386.346926,27456563.12,1.13836
2015.06.19T02:00:00.000,-8693224.63,7252.09845,20971542.65,1.13741
2015.06.19T03:00:00.000,-8732280.42,-382.5568175,1173276.59,1.13746
2015.06.19T04:00:00.000,-8513453.5,1601.320889,4432111.84,1.13725
2015.06.19T05:00:00.000,-8538854.535,14373.50044,42544765.54,1.135335
2015.06.19T06:00:00.000,-8846666.92,4282.366033,10579403.01,1.13477
2015.06.19T07:00:00.000,-7572086.625,3104.260732,4982995.945,1.134395
2015.06.19T08:00:00.000,-9171620.96,19109.23116,34386451.76,1.13174
2015.06.19T09:00:00.000,-5929431.555,3066.633364,2180567.865,1.131355
2015.06.19T10:00:00.000,-4524728.535,-572.9472144,6989085.33,1.131465
2015.06.19T11:00:00.000,-5927796.39,6888.485356,29978601.8,1.129965
2015.06.19T12:00:00.000,-4809614.94,-3289.365809,18085835.91,1.13061
2015.06.19T13:00:00.000,-5329553.4,-4137.990307,23227764.3,1.13154
2015.06.19T14:00:00.000,-5386880,-11823.38075,58760302.76,1.13408
2015.06.19T15:00:00.000,-10311205.48,11555.53607,6998112.455,1.132975
2015.06.19T16:00:00.000,-11059765.99,-4065.986417,18929194.09,1.133405
2015.06.19T17:00:00.000,-9387301.28,-7943.269224,21472541.16,1.13428
2015.06.19T18:00:00.000,-7923604.475,-11067.82867,32994488.94,1.135675
2015.06.19T19:00:00.000,-7955187.24,2495.814159,7330093.625,1.13532
2015.06.19T20:00:00.000,-8799880.04,5560.180801,14475582.52,1.13459
2015.06.19T21:00:00.000,-8756315.68,-4089.048049,11932735.44,1.13512
2015.06.21T22:00:00.000,-8235305.18,-12918.43278,39279526.78,1.136845
2015.06.21T23:00:00.000,-8394421.23,5631.211483,17080951.41,1.13607
2015.06.22T00:00:00.000,-8993802.98,-285.1983128,3154434.58,1.136155
2015.06.22T01:00:00.000,-9369168.4,-7076.766781,20278799.26,1.137035
2015.06.22T02:00:00.000,-9408014.37,-3573.912486,9742685.9,1.13747
2015.06.22T03:00:00.000,-9739550.065,-1625.091928,5523405.005,1.137665
2015.06.22T04:00:00.000,-10208229.56,-5446.749319,15121726,1.138295
2015.06.22T05:00:00.000,-10287022.46,-12706.18781,31748522.56,1.13971
2015.06.22T06:00:00.000,-11889386.75,-5942.944914,14317429.15,1.14025
2015.06.22T07:00:00.000,-12000950.7,8072.541871,16230348.35,1.139475
2015.06.22T08:00:00.000,-12521276.28,78571.15594,161101377.8,1.132225
2015.06.22T09:00:00.000,-8035594.45,-16607.98781,50851179.15,1.13417
2015.06.22T10:00:00.000,-8703240.745,-14220.01909,44600935.73,1.136045
2015.06.22T11:00:00.000,-8369889.015,13231.86772,37677540.52,1.134285
2015.06.22T12:00:00.000,-7720635.54,6.266439468,9035416.755,1.13422
2015.06.22T13:00:00.000,-4181671.215,-10122.57752,45741752.72,1.136015
2015.06.22T14:00:00.000,-3524653.5,-3149.75802,22852623.55,1.136985
2015.06.22T15:00:00.000,-3443411.325,-8724.345761,64732581.01,1.139825
2015.06.22T16:00:00.000,-4674094.56,6314.2031,36186860.27,1.13808
2015.06.22T17:00:00.000,143177.58,9635.561029,33937999.1,1.13633
2015.06.22T18:00:00.000,1085482.035,-1079.045949,45122764.83,1.134255
2015.06.22T19:00:00.000,-278871.75,496.7859755,5322818.085,1.133625
2015.06.22T20:00:00.000,3373563.84,384.933532,3198419.47,1.13359
2015.06.22T21:00:00.000,2310049.665,1354.836509,11437253.89,1.134045
2015.06.22T22:00:00.000,2676275.4,48.58481572,300243.165,1.134015
2015.06.22T23:00:00.000,2655103.675,376.8800645,3602889.035,1.134175
2015.06.23T00:00:00.000,2677502.6,842.5356541,8076743.355,1.134535
2015.06.23T01:00:00.000,2358085.6,-1832.719339,17742625.74,1.133695
2015.06.23T02:00:00.000,2086543.235,-2998.13986,34172210.86,1.132145
2015.06.23T03:00:00.000,1638366.375,-9797.538544,135309147.1,1.126025
2015.06.23T04:00:00.000,442708.605,1031.734018,11843427.83,1.126485
2015.06.23T05:00:00.000,223192.53,171.4263477,17013389.89,1.127235
2015.06.23T06:00:00.000,143290.925,141.9298477,23427641.17,1.128275
2015.06.23T07:00:00.000,-1191720.62,-862.4085407,39078074.52,1.12639
2015.06.23T08:00:00.000,-2164056.68,1228.271581,7837811.92,1.12594
2015.06.23T09:00:00.000,-5932856.94,6221.125415,39701811.3,1.12386
2015.06.23T10:00:00.000,-7516582.95,2422.602871,1010650.53,1.123555
2015.06.23T11:00:00.000,-8008943.07,10621.34547,33645435.84,1.122015
2015.06.23T12:00:00.000,-7291707.25,11826.1525,36903438.16,1.12025
2015.06.23T13:00:00.000,-7706299.5,22808.46415,73753088.24,1.116855
2015.06.23T14:00:00.000,-8058924.84,5431.8791,15683804.49,1.11604
2015.06.23T15:00:00.000,-12858218.52,-19781.72707,63504611.58,1.118495
2015.06.23T16:00:00.000,-12974532.48,-4456.623381,9970734.06,1.11888
2015.06.23T17:00:00.000,-13206426.9,18400.76356,35053155.93,1.117295
2015.06.23T18:00:00.000,-13030453.17,11875.77695,11488364.48,1.11629
2015.06.23T19:00:00.000,-13244358.5,-5149.628869,9982241.7,1.116725
2015.06.23T20:00:00.000,-16665774.56,1591.511043,720624.95,1.11656
2015.06.23T21:00:00.000,-16584854.25,-2861.014352,4361507.85,1.11675
2015.06.23T22:00:00.000,-16613070.52,-311.1558035,489731.11,1.11677
2015.06.23T23:00:00.000,-16642407.01,-5884.356655,8879584.825,1.117165
2015.06.24T00:00:00.000,-16564183.7,-4440.416586,6815573.9,1.117465
2015.06.24T01:00:00.000,-16905342.34,16432.20544,23270330.39,1.11638
2015.06.24T02:00:00.000,-16228928.44,-4871.66621,7869062.515,1.116695
2015.06.24T03:00:00.000,-16195919.82,-27348.69424,42335457.21,1.11858
2015.06.24T04:00:00.000,-15595381.78,-82.1623077,887547.86,1.11859
2015.06.24T05:00:00.000,-8853120.585,12598.05287,19998361.65,1.117395
2015.06.24T06:00:00.000,-8983152.525,-18111.50324,51277130.7,1.119675
2015.06.24T07:00:00.000,-9963491.01,-280.5368866,2919336.655,1.119745
2015.06.24T08:00:00.000,-10876604.7,-23612.07023,58554164.72,1.122225
2015.06.24T09:00:00.000,-9928815,3981.719522,9667911.5,1.1219
2015.06.24T10:00:00.000,-8182205,8638.718848,17349816.9,1.12085
2015.06.24T11:00:00.000,-7207109.44,5813.21773,13651494.78,1.12016
2015.06.24T12:00:00.000,-8673023.48,-10517.99754,45350402.6,1.12156
2015.06.24T13:00:00.000,-10694174.36,18782.45086,41085938.24,1.11934
2015.06.24T14:00:00.000,-9376118.035,6296.073366,11430737.42,1.118735
2015.06.24T15:00:00.000,-8943725.9,1801.439767,1591764.565,1.118525
2015.06.24T16:00:00.000,-7574856.21,5617.813475,8618164.55,1.11773
2015.06.24T17:00:00.000,-8084770.98,-5666.992495,20108852.23,1.118535
2015.06.24T18:00:00.000,-8002319.27,-17105.79446,56017785.79,1.12093
2015.06.24T19:00:00.000,-8401662.99,1782.502253,3528213.44,1.12067
2015.06.24T20:00:00.000,-7868548.8,7803.642484,20894919.53,1.1196
2015.06.24T21:00:00.000,-7117701.84,-6401.777005,24357053.61,1.120545
2015.06.24T22:00:00.000,-7587145.64,1085.337026,2723015.07,1.12037
2015.06.24T23:00:00.000,-7868537.21,-1324.486191,4442835.22,1.120555
2015.06.25T00:00:00.000,-7770979.575,83.14398272,69690.215,1.120545
2015.06.25T01:00:00.000,-7282275,1290.628206,3228244.875,1.12035
2015.06.25T02:00:00.000,-6287401.95,1230.31866,3493507.15,1.12015
2015.06.25T03:00:00.000,-6881800.12,-8313.989858,32508332.33,1.121545
2015.06.25T04:00:00.000,-6477581.84,474.8008532,1349531.39,1.121465
2015.06.25T05:00:00.000,-6069982,3939.840684,15683054.79,1.12075
2015.06.25T06:00:00.000,-6929934.96,3861.318107,13292003.3,1.12008
2015.06.25T07:00:00.000,-6989997.275,4944.4084,13589178.05,1.119295
2015.06.25T08:00:00.000,-6758675.04,-7513.274113,30110423.57,1.12047
2015.06.25T09:00:00.000,-7158881.25,11170.78662,36384388.47,1.11875
2015.06.25T10:00:00.000,-5655092.535,11158.05384,36499507.88,1.116945
2015.06.25T11:00:00.000,-3184640.1,-13273.02282,70185900.13,1.119775
2015.06.25T12:00:00.000,-2617417.92,-1841.437804,18288215.8,1.12047
2015.06.25T13:00:00.000,-3100229.81,80.51866897,4599083.27,1.12043
2015.06.25T14:00:00.000,-4372135.625,3126.182669,14298428.44,1.119625
2015.06.25T15:00:00.000,-2231634.95,942.2382993,3904050.775,1.119175
2015.06.25T16:00:00.000,-2963223.855,-476.3274545,9211466.465,1.119465
2015.06.25T17:00:00.000,-1855713.6,-2264.942268,27273932.79,1.1206
2015.06.25T18:00:00.000,-2285401.8,675.5356746,5942050.25,1.120295
2015.06.25T19:00:00.000,-7888976.55,-872.1906778,9248414.35,1.120275
2015.06.25T20:00:00.000,-9365139,-1723.370171,6878877.3,1.1205
2015.06.25T21:00:00.000,-9358659.435,883.5644955,2102909.175,1.120395
2015.06.25T22:00:00.000,-9132216.065,2397.690218,6263696.11,1.120105
2015.06.25T23:00:00.000,-9132297.595,-81.34207339,787868.56,1.120115
2015.06.26T00:00:00.000,-8737063.72,-1415.121367,4118580.645,1.12028
2015.06.26T01:00:00.000,-8715819.52,13438.60504,37749327.24,1.11856
2015.06.26T02:00:00.000,-8792685.72,309.5520746,601473.24,1.11852
2015.06.26T03:00:00.000,-2670635.275,538.9907655,25967694.33,1.118825
2015.06.26T04:00:00.000,595180.32,70.6589128,6125570.665,1.11876
2015.06.26T05:00:00.000,2866391.22,-303.7233506,13834356.06,1.11881
2015.06.26T06:00:00.000,2543566.555,469.6866206,6006932.625,1.119035
2015.06.26T07:00:00.000,1960909.88,1855.449872,20250878.79,1.11988
2015.06.26T08:00:00.000,528852.4,604.2120314,17261919.08,1.12045
2015.06.26T09:00:00.000,-407854.72,643.0147448,3564360.08,1.12048
2015.06.26T10:00:00.000,4072577.29,-3397.307957,13755385.76,1.119455
2015.06.26T11:00:00.000,5666654.43,3993.021023,24414962.24,1.120335
2015.06.26T12:00:00.000,6973523.895,-2519.723379,8854227.015,1.119885
2015.06.26T13:00:00.000,4491260.13,-8447.816962,42163549.03,1.117785
2015.06.26T14:00:00.000,-8298171.7,-4063.34461,17463905.39,1.1179
2015.06.26T15:00:00.000,-2310124.9,7125.269037,80718983.7,1.11385
